Pathogen,Matrix,Substrate,Freq (Days),Harvest Quant,Days Survived,Sustainable Potency (Score)
Rhinovirus (RNA),Streptomyces (Fe),Braggot (Grain),3,0.25,180,0.302
Rhinovirus (RNA),Streptomyces (Fe),Braggot (Grain),3,0.3,180,0.305
Rhinovirus (RNA),Streptomyces (Fe),Braggot (Grain),5,0.05,42,0.0
Rhinovirus (RNA),Streptomyces (Fe),Braggot (Grain),5,0.1,59,0.0
Rhinovirus (RNA),Streptomyces (Fe),Braggot (Grain),5,0.15,180,0.333
Rhinovirus (RNA),Streptomyces (Fe),Braggot (Grain),5,0.2,180,0.351
Rhinovirus (RNA),Streptomyces (Fe),Braggot (Grain),5,0.25,180,0.362
Rhinovirus (RNA),Streptomyces (Fe),Braggot (Grain),5,0.3,180,0.369
Rhinovirus (RNA),Streptomyces (Fe),Braggot (Grain),7,0.05,38,0.0
Rhinovirus (RNA),Streptomyces (Fe),Braggot (Grain),7,0.1,47,0.0
Rhinovirus (RNA),Streptomyces (Fe),Braggot (Grain),7,0.15,68,0.0
Rhinovirus (RNA),Streptomyces (Fe),Braggot (Grain),7,0.2,180,0.371
Rhinovirus (RNA),Streptomyces (Fe),Braggot (Grain),7,0.25,180,0.389
Rhinovirus (RNA),Streptomyces (Fe),Braggot (Grain),7,0.3,180,0.401
Rhinovirus (RNA),Streptomyces (Fe),Braggot (Grain),10,0.05,35,0.0
Rhinovirus (RNA),Streptomyces (Fe),Braggot (Grain),10,0.1,39,0.0
Rhinovirus (RNA),Streptomyces (Fe),Braggot (Grain),10,0.15,47,0.0
Rhinovirus (RNA),Streptomyces (Fe),Braggot (Grain),10,0.2,58,0.0
Rhinovirus (RNA),Streptomyces (Fe),Braggot (Grain),10,0.25,89,0.0
Rhinovirus (RNA),Streptomyces (Fe),Braggot (Grain),10,0.3,180,0.457
Rhinovirus (RNA),Streptomyces (Fe),Braggot (Grain),14,0.05,34,0.0
Rhinovirus (RNA),Streptomyces (Fe),Braggot (Grain),14,0.1,37,0.0
Rhinovirus (RNA),Streptomyces (Fe),Braggot (Grain),14,0.15,39,0.0
Rhinovirus (RNA),Streptomyces (Fe),Braggot (Grain),14,0.2,41,0.0
Rhinovirus (RNA),Streptomyces (Fe),Braggot (Grain),14,0.25,53,0.0
Rhinovirus (RNA),Streptomyces (Fe),Braggot (Grain),14,0.3,67,0.0
Rhinovirus (RNA),Streptomyces (Fe),Braggot (Grain),21,0.05,33,0.0
Rhinovirus (RNA),Streptomyces (Fe),Braggot (Grain),21,0.1,34,0.0
Rhinovirus (RNA),Streptomyces (Fe),Braggot (Grain),21,0.15,36,0.0
Rhinovirus (RNA),Streptomyces (Fe),Braggot (Grain),21,0.2,37,0.0
Rhinovirus (RNA),Streptomyces (Fe),Braggot (Grain),21,0.25,38,0.0
Rhinovirus (RNA),Streptomyces (Fe),Braggot (Grain),21,0.3,40,0.0
Rhinovirus (RNA),Streptomyces (Fe),Braggot (Grain),30,0.05,34,0.0
Rhinovirus (RNA),Streptomyces (Fe),Braggot (Grain),30,0.1,35,0.0
Rhinovirus (RNA),Streptomyces (Fe),Braggot (Grain),30,0.15,37,0.0
Rhinovirus (RNA),Streptomyces (Fe),Braggot (Grain),30,0.2,39,0.0
Rhinovirus (RNA),Streptomyces (Fe),Braggot (Grain),30,0.25,41,0.0
Rhinovirus (RNA),Streptomyces (Fe),Braggot (Grain),30,0.3,42,0.0
Rhinovirus (RNA),Streptomyces (Fe),Pyment (Fruit+Grain),3,0.05,53,0.0
Rhinovirus (RNA),Streptomyces (Fe),Pyment (Fruit+Grain),3,0.1,180,0.27
Rhinovirus (RNA),Streptomyces (Fe),Pyment (Fruit+Grain),3,0.15,180,0.288
Rhinovirus (RNA),Streptomyces (Fe),Pyment (Fruit+Grain),3,0.2,180,0.297
Rhinovirus (RNA),Streptomyces (Fe),Pyment (Fruit+Grain),3,0.25,180,0.302
Rhinovirus (RNA),Streptomyces (Fe),Pyment (Fruit+Grain),3,0.3,180,0.305
Rhinovirus (RNA),Streptomyces (Fe),Pyment (Fruit+Grain),5,0.05,42,0.0
Rhinovirus (RNA),Streptomyces (Fe),Pyment (Fruit+Grain),5,0.1,59,0.0
Rhinovirus (RNA),Streptomyces (Fe),Pyment (Fruit+Grain),5,0.15,180,0.333
Rhinovirus (RNA),Streptomyces (Fe),Pyment (Fruit+Grain),5,0.2,180,0.351
Rhinovirus (RNA),Streptomyces (Fe),Pyment (Fruit+Grain),5,0.25,180,0.362
Rhinovirus (RNA),Streptomyces (Fe),Pyment (Fruit+Grain),5,0.3,180,0.369
Rhinovirus (RNA),Streptomyces (Fe),Pyment (Fruit+Grain),7,0.05,38,0.0
Rhinovirus (RNA),Streptomyces (Fe),Pyment (Fruit+Grain),7,0.1,47,0.0
Rhinovirus (RNA),Streptomyces (Fe),Pyment (Fruit+Grain),7,0.15,68,0.0
Rhinovirus (RNA),Streptomyces (Fe),Pyment (Fruit+Grain),7,0.2,180,0.371
Rhinovirus (RNA),Streptomyces (Fe),Pyment (Fruit+Grain),7,0.25,180,0.389
Rhinovirus (RNA),Streptomyces (Fe),Pyment (Fruit+Grain),7,0.3,180,0.401
Rhinovirus (RNA),Streptomyces (Fe),Pyment (Fruit+Grain),10,0.05,35,0.0
Rhinovirus (RNA),Streptomyces (Fe),Pyment (Fruit+Grain),10,0.1,39,0.0
Rhinovirus (RNA),Streptomyces (Fe),Pyment (Fruit+Grain),10,0.15,47,0.0
Rhinovirus (RNA),Streptomyces (Fe),Pyment (Fruit+Grain),10,0.2,58,0.0
Rhinovirus (RNA),Streptomyces (Fe),Pyment (Fruit+Grain),10,0.25,89,0.0
Rhinovirus (RNA),Streptomyces (Fe),Pyment (Fruit+Grain),10,0.3,180,0.457
Rhinovirus (RNA),Streptomyces (Fe),Pyment (Fruit+Grain),14,0.05,34,0.0
Rhinovirus (RNA),Streptomyces (Fe),Pyment (Fruit+Grain),14,0.1,37,0.0
Rhinovirus (RNA),Streptomyces (Fe),Pyment (Fruit+Grain),14,0.15,39,0.0
Rhinovirus (RNA),Streptomyces (Fe),Pyment (Fruit+Grain),14,0.2,41,0.0
Rhinovirus (RNA),Streptomyces (Fe),Pyment (Fruit+Grain),14,0.25,53,0.0
Rhinovirus (RNA),Streptomyces (Fe),Pyment (Fruit+Grain),14,0.3,67,0.0
Rhinovirus (RNA),Streptomyces (Fe),Pyment (Fruit+Grain),21,0.05,33,0.0
Rhinovirus (RNA),Streptomyces (Fe),Pyment (Fruit+Grain),21,0.1,34,0.0
Rhinovirus (RNA),Streptomyces (Fe),Pyment (Fruit+Grain),21,0.15,36,0.0
Rhinovirus (RNA),Streptomyces (Fe),Pyment (Fruit+Grain),21,0.2,37,0.0
Rhinovirus (RNA),Streptomyces (Fe),Pyment (Fruit+Grain),21,0.25,38,0.0
Rhinovirus (RNA),Streptomyces (Fe),Pyment (Fruit+Grain),21,0.3,40,0.0
Rhinovirus (RNA),Streptomyces (Fe),Pyment (Fruit+Grain),30,0.05,34,0.0
Rhinovirus (RNA),Streptomyces (Fe),Pyment (Fruit+Grain),30,0.1,35,0.0
Rhinovirus (RNA),Streptomyces (Fe),Pyment (Fruit+Grain),30,0.15,37,0.0
Rhinovirus (RNA),Streptomyces (Fe),Pyment (Fruit+Grain),30,0.2,39,0.0
Rhinovirus (RNA),Streptomyces (Fe),Pyment (Fruit+Grain),30,0.25,41,0.0
Rhinovirus (RNA),Streptomyces (Fe),Pyment (Fruit+Grain),30,0.3,42,0.0
Rhinovirus (RNA),Bacillus (Ca),Pure Mead,3,0.05,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Pure Mead,3,0.1,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Pure Mead,3,0.15,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Pure Mead,3,0.2,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Pure Mead,3,0.25,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Pure Mead,3,0.3,5,0.0
Rhinovirus (RNA),Bacillus (Ca),Pure Mead,5,0.05,3,0.0
Rhinovirus (RNA),Bacillus (Ca),Pure Mead,5,0.1,3,0.0
Rhinovirus (RNA),Bacillus (Ca),Pure Mead,5,0.15,3,0.0
Rhinovirus (RNA),Bacillus (Ca),Pure Mead,5,0.2,3,0.0
Rhinovirus (RNA),Bacillus (Ca),Pure Mead,5,0.25,3,0.0
Rhinovirus (RNA),Bacillus (Ca),Pure Mead,5,0.3,3,0.0
Rhinovirus (RNA),Bacillus (Ca),Pure Mead,7,0.05,3,0.0
Rhinovirus (RNA),Bacillus (Ca),Pure Mead,7,0.1,3,0.0
Rhinovirus (RNA),Bacillus (Ca),Pure Mead,7,0.15,3,0.0
Rhinovirus (RNA),Bacillus (Ca),Pure Mead,7,0.2,3,0.0
Rhinovirus (RNA),Bacillus (Ca),Pure Mead,7,0.25,3,0.0
Rhinovirus (RNA),Bacillus (Ca),Pure Mead,7,0.3,3,0.0
Rhinovirus (RNA),Bacillus (Ca),Pure Mead,10,0.05,3,0.0
Rhinovirus (RNA),Bacillus (Ca),Pure Mead,10,0.1,3,0.0
Rhinovirus (RNA),Bacillus (Ca),Pure Mead,10,0.15,3,0.0
Rhinovirus (RNA),Bacillus (Ca),Pure Mead,10,0.2,3,0.0
Rhinovirus (RNA),Bacillus (Ca),Pure Mead,10,0.25,3,0.0
Rhinovirus (RNA),Bacillus (Ca),Pure Mead,10,0.3,3,0.0
Rhinovirus (RNA),Bacillus (Ca),Pure Mead,14,0.05,3,0.0
Rhinovirus (RNA),Bacillus (Ca),Pure Mead,14,0.1,3,0.0
Rhinovirus (RNA),Bacillus (Ca),Pure Mead,14,0.15,3,0.0
Rhinovirus (RNA),Bacillus (Ca),Pure Mead,14,0.2,3,0.0
Rhinovirus (RNA),Bacillus (Ca),Pure Mead,14,0.25,3,0.0
Rhinovirus (RNA),Bacillus (Ca),Pure Mead,14,0.3,3,0.0
Rhinovirus (RNA),Bacillus (Ca),Pure Mead,21,0.05,3,0.0
Rhinovirus (RNA),Bacillus (Ca),Pure Mead,21,0.1,3,0.0
Rhinovirus (RNA),Bacillus (Ca),Pure Mead,21,0.15,3,0.0
Rhinovirus (RNA),Bacillus (Ca),Pure Mead,21,0.2,3,0.0
Rhinovirus (RNA),Bacillus (Ca),Pure Mead,21,0.25,3,0.0
Rhinovirus (RNA),Bacillus (Ca),Pure Mead,21,0.3,3,0.0
Rhinovirus (RNA),Bacillus (Ca),Pure Mead,30,0.05,3,0.0
Rhinovirus (RNA),Bacillus (Ca),Pure Mead,30,0.1,3,0.0
Rhinovirus (RNA),Bacillus (Ca),Pure Mead,30,0.15,3,0.0
Rhinovirus (RNA),Bacillus (Ca),Pure Mead,30,0.2,3,0.0
Rhinovirus (RNA),Bacillus (Ca),Pure Mead,30,0.25,3,0.0
Rhinovirus (RNA),Bacillus (Ca),Pure Mead,30,0.3,3,0.0
Rhinovirus (RNA),Bacillus (Ca),Melomel (Fruit),3,0.05,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Melomel (Fruit),3,0.1,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Melomel (Fruit),3,0.15,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Melomel (Fruit),3,0.2,5,0.0
Rhinovirus (RNA),Bacillus (Ca),Melomel (Fruit),3,0.25,5,0.0
Rhinovirus (RNA),Bacillus (Ca),Melomel (Fruit),3,0.3,5,0.0
Rhinovirus (RNA),Bacillus (Ca),Melomel (Fruit),5,0.05,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Melomel (Fruit),5,0.1,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Melomel (Fruit),5,0.15,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Melomel (Fruit),5,0.2,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Melomel (Fruit),5,0.25,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Melomel (Fruit),5,0.3,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Melomel (Fruit),7,0.05,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Melomel (Fruit),7,0.1,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Melomel (Fruit),7,0.15,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Melomel (Fruit),7,0.2,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Melomel (Fruit),7,0.25,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Melomel (Fruit),7,0.3,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Melomel (Fruit),10,0.05,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Melomel (Fruit),10,0.1,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Melomel (Fruit),10,0.15,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Melomel (Fruit),10,0.2,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Melomel (Fruit),10,0.25,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Melomel (Fruit),10,0.3,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Melomel (Fruit),14,0.05,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Melomel (Fruit),14,0.1,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Melomel (Fruit),14,0.15,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Melomel (Fruit),14,0.2,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Melomel (Fruit),14,0.25,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Melomel (Fruit),14,0.3,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Melomel (Fruit),21,0.05,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Melomel (Fruit),21,0.1,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Melomel (Fruit),21,0.15,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Melomel (Fruit),21,0.2,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Melomel (Fruit),21,0.25,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Melomel (Fruit),21,0.3,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Melomel (Fruit),30,0.05,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Melomel (Fruit),30,0.1,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Melomel (Fruit),30,0.15,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Melomel (Fruit),30,0.2,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Melomel (Fruit),30,0.25,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Melomel (Fruit),30,0.3,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Braggot (Grain),3,0.05,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Braggot (Grain),3,0.1,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Braggot (Grain),3,0.15,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Braggot (Grain),3,0.2,5,0.0
Rhinovirus (RNA),Bacillus (Ca),Braggot (Grain),3,0.25,5,0.0
Rhinovirus (RNA),Bacillus (Ca),Braggot (Grain),3,0.3,5,0.0
Rhinovirus (RNA),Bacillus (Ca),Braggot (Grain),5,0.05,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Braggot (Grain),5,0.1,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Braggot (Grain),5,0.15,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Braggot (Grain),5,0.2,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Braggot (Grain),5,0.25,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Braggot (Grain),5,0.3,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Braggot (Grain),7,0.05,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Braggot (Grain),7,0.1,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Braggot (Grain),7,0.15,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Braggot (Grain),7,0.2,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Braggot (Grain),7,0.25,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Braggot (Grain),7,0.3,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Braggot (Grain),10,0.05,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Braggot (Grain),10,0.1,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Braggot (Grain),10,0.15,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Braggot (Grain),10,0.2,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Braggot (Grain),10,0.25,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Braggot (Grain),10,0.3,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Braggot (Grain),14,0.05,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Braggot (Grain),14,0.1,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Braggot (Grain),14,0.15,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Braggot (Grain),14,0.2,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Braggot (Grain),14,0.25,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Braggot (Grain),14,0.3,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Braggot (Grain),21,0.05,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Braggot (Grain),21,0.1,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Braggot (Grain),21,0.15,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Braggot (Grain),21,0.2,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Braggot (Grain),21,0.25,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Braggot (Grain),21,0.3,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Braggot (Grain),30,0.05,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Braggot (Grain),30,0.1,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Braggot (Grain),30,0.15,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Braggot (Grain),30,0.2,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Braggot (Grain),30,0.25,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Braggot (Grain),30,0.3,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Pyment (Fruit+Grain),3,0.05,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Pyment (Fruit+Grain),3,0.1,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Pyment (Fruit+Grain),3,0.15,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Pyment (Fruit+Grain),3,0.2,5,0.0
Rhinovirus (RNA),Bacillus (Ca),Pyment (Fruit+Grain),3,0.25,5,0.0
Rhinovirus (RNA),Bacillus (Ca),Pyment (Fruit+Grain),3,0.3,5,0.0
Rhinovirus (RNA),Bacillus (Ca),Pyment (Fruit+Grain),5,0.05,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Pyment (Fruit+Grain),5,0.1,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Pyment (Fruit+Grain),5,0.15,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Pyment (Fruit+Grain),5,0.2,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Pyment (Fruit+Grain),5,0.25,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Pyment (Fruit+Grain),5,0.3,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Pyment (Fruit+Grain),7,0.05,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Pyment (Fruit+Grain),7,0.1,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Pyment (Fruit+Grain),7,0.15,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Pyment (Fruit+Grain),7,0.2,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Pyment (Fruit+Grain),7,0.25,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Pyment (Fruit+Grain),7,0.3,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Pyment (Fruit+Grain),10,0.05,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Pyment (Fruit+Grain),10,0.1,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Pyment (Fruit+Grain),10,0.15,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Pyment (Fruit+Grain),10,0.2,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Pyment (Fruit+Grain),10,0.25,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Pyment (Fruit+Grain),10,0.3,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Pyment (Fruit+Grain),14,0.05,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Pyment (Fruit+Grain),14,0.1,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Pyment (Fruit+Grain),14,0.15,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Pyment (Fruit+Grain),14,0.2,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Pyment (Fruit+Grain),14,0.25,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Pyment (Fruit+Grain),14,0.3,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Pyment (Fruit+Grain),21,0.05,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Pyment (Fruit+Grain),21,0.1,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Pyment (Fruit+Grain),21,0.15,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Pyment (Fruit+Grain),21,0.2,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Pyment (Fruit+Grain),21,0.25,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Pyment (Fruit+Grain),21,0.3,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Pyment (Fruit+Grain),30,0.05,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Pyment (Fruit+Grain),30,0.1,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Pyment (Fruit+Grain),30,0.15,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Pyment (Fruit+Grain),30,0.2,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Pyment (Fruit+Grain),30,0.25,4,0.0
Rhinovirus (RNA),Bacillus (Ca),Pyment (Fruit+Grain),30,0.3,4,0.0
E. coli (UTI),Amanita (V),Pure Mead,3,0.05,1,0.0
E. coli (UTI),Amanita (V),Pure Mead,3,0.1,1,0.0
E. coli (UTI),Amanita (V),Pure Mead,3,0.15,1,0.0
E. coli (UTI),Amanita (V),Pure Mead,3,0.2,1,0.0
E. coli (UTI),Amanita (V),Pure Mead,3,0.25,1,0.0
E. coli (UTI),Amanita (V),Pure Mead,3,0.3,1,0.0
E. coli (UTI),Amanita (V),Pure Mead,5,0.05,1,0.0
E. coli (UTI),Amanita (V),Pure Mead,5,0.1,1,0.0
E. coli (UTI),Amanita (V),Pure Mead,5,0.15,1,0.0
E. coli (UTI),Amanita (V),Pure Mead,5,0.2,1,0.0
E. coli (UTI),Amanita (V),Pure Mead,5,0.25,1,0.0
E. coli (UTI),Amanita (V),Pure Mead,5,0.3,1,0.0
E. coli (UTI),Amanita (V),Pure Mead,7,0.05,1,0.0
E. coli (UTI),Amanita (V),Pure Mead,7,0.1,1,0.0
E. coli (UTI),Amanita (V),Pure Mead,7,0.15,1,0.0
E. coli (UTI),Amanita (V),Pure Mead,7,0.2,1,0.0
E. coli (UTI),Amanita (V),Pure Mead,7,0.25,1,0.0
E. coli (UTI),Amanita (V),Pure Mead,7,0.3,1,0.0
E. coli (UTI),Amanita (V),Pure Mead,10,0.05,1,0.0
E. coli (UTI),Amanita (V),Pure Mead,10,0.1,1,0.0
E. coli (UTI),Amanita (V),Pure Mead,10,0.15,1,0.0
E. coli (UTI),Amanita (V),Pure Mead,10,0.2,1,0.0
E. coli (UTI),Amanita (V),Pure Mead,10,0.25,1,0.0
E. coli (UTI),Amanita (V),Pure Mead,10,0.3,1,0.0
E. coli (UTI),Amanita (V),Pure Mead,14,0.05,1,0.0
E. coli (UTI),Amanita (V),Pure Mead,14,0.1,1,0.0
E. coli (UTI),Amanita (V),Pure Mead,14,0.15,1,0.0
E. coli (UTI),Amanita (V),Pure Mead,14,0.2,1,0.0
E. coli (UTI),Amanita (V),Pure Mead,14,0.25,1,0.0
E. coli (UTI),Amanita (V),Pure Mead,14,0.3,1,0.0
E. coli (UTI),Amanita (V),Pure Mead,21,0.05,1,0.0
E. coli (UTI),Amanita (V),Pure Mead,21,0.1,1,0.0
E. coli (UTI),Amanita (V),Pure Mead,21,0.15,1,0.0
E. coli (UTI),Amanita (V),Pure Mead,21,0.2,1,0.0
E. coli (UTI),Amanita (V),Pure Mead,21,0.25,1,0.0
E. coli (UTI),Amanita (V),Pure Mead,21,0.3,1,0.0
E. coli (UTI),Amanita (V),Pure Mead,30,0.05,1,0.0
E. coli (UTI),Amanita (V),Pure Mead,30,0.1,1,0.0
E. coli (UTI),Amanita (V),Pure Mead,30,0.15,1,0.0
E. coli (UTI),Amanita (V),Pure Mead,30,0.2,1,0.0
E. coli (UTI),Amanita (V),Pure Mead,30,0.25,1,0.0
E. coli (UTI),Amanita (V),Pure Mead,30,0.3,1,0.0
E. coli (UTI),Amanita (V),Melomel (Fruit),3,0.05,2,0.0
E. coli (UTI),Amanita (V),Melomel (Fruit),3,0.1,2,0.0
E. coli (UTI),Amanita (V),Melomel (Fruit),3,0.15,2,0.0
E. coli (UTI),Amanita (V),Melomel (Fruit),3,0.2,2,0.0
E. coli (UTI),Amanita (V),Melomel (Fruit),3,0.25,2,0.0
E. coli (UTI),Amanita (V),Melomel (Fruit),3,0.3,2,0.0
E. coli (UTI),Amanita (V),Melomel (Fruit),5,0.05,2,0.0
E. coli (UTI),Amanita (V),Melomel (Fruit),5,0.1,2,0.0
E. coli (UTI),Amanita (V),Melomel (Fruit),5,0.15,2,0.0
E. coli (UTI),Amanita (V),Melomel (Fruit),5,0.2,2,0.0
E. coli (UTI),Amanita (V),Melomel (Fruit),5,0.25,2,0.0
E. coli (UTI),Amanita (V),Melomel (Fruit),5,0.3,2,0.0
E. coli (UTI),Amanita (V),Melomel (Fruit),7,0.05,2,0.0
E. coli (UTI),Amanita (V),Melomel (Fruit),7,0.1,2,0.0
E. coli (UTI),Amanita (V),Melomel (Fruit),7,0.15,2,0.0
E. coli (UTI),Amanita (V),Melomel (Fruit),7,0.2,2,0.0
E. coli (UTI),Amanita (V),Melomel (Fruit),7,0.25,2,0.0
E. coli (UTI),Amanita (V),Melomel (Fruit),7,0.3,2,0.0
E. coli (UTI),Amanita (V),Melomel (Fruit),10,0.05,2,0.0
E. coli (UTI),Amanita (V),Melomel (Fruit),10,0.1,2,0.0
E. coli (UTI),Amanita (V),Melomel (Fruit),10,0.15,2,0.0
E. coli (UTI),Amanita (V),Melomel (Fruit),10,0.2,2,0.0
E. coli (UTI),Amanita (V),Melomel (Fruit),10,0.25,2,0.0
E. coli (UTI),Amanita (V),Melomel (Fruit),10,0.3,2,0.0
E. coli (UTI),Amanita (V),Melomel (Fruit),14,0.05,2,0.0
E. coli (UTI),Amanita (V),Melomel (Fruit),14,0.1,2,0.0
E. coli (UTI),Amanita (V),Melomel (Fruit),14,0.15,2,0.0
E. coli (UTI),Amanita (V),Melomel (Fruit),14,0.2,2,0.0
E. coli (UTI),Amanita (V),Melomel (Fruit),14,0.25,2,0.0
E. coli (UTI),Amanita (V),Melomel (Fruit),14,0.3,2,0.0
E. coli (UTI),Amanita (V),Melomel (Fruit),21,0.05,2,0.0
E. coli (UTI),Amanita (V),Melomel (Fruit),21,0.1,2,0.0
E. coli (UTI),Amanita (V),Melomel (Fruit),21,0.15,2,0.0
E. coli (UTI),Amanita (V),Melomel (Fruit),21,0.2,2,0.0
E. coli (UTI),Amanita (V),Melomel (Fruit),21,0.25,2,0.0
